SNo,Date,Symbol,Segment,EntryAt,Signal,Rate,QTY,TGT,SL,Cycle,ExitAt,Closure,ExitRate,Open,High,Low,Close,PP,PR,PS,NewPR,NewPS,LowWick,UpWick,Body,CandleColor,CandleType,SumBody,SMA21,SumClose,AlgoName,TSLFlag
1209,17-03-2023,DABUR,NSECM,09.22.02,SELL,533.3333333,188,527.1733333,539.0933333,294,10.35.01,SL,,533.15,533.5,533.1,533.4,533.3333333,,,,,0.05,0.1,0.25,R,Normal,2.25731,2913.026046,533312.8,Algo2.11,
1210,17-03-2023,SBICARD,NSECM,09.22.03,SELL,729.7666667,137,720.4851867,737.6481467,325,15.18.04,EXIT,723.4,729.05,730.45,729.05,729.8,729.7666667,,,,,0,0.65,0.75,R,Normal,2.1979,808.6051343,563247.15,Algo2.11,
1211,21-03-2023,ISEC,NSECM,09.19.06,SELL,437.6666667,228,432.0898667,442.3934667,157,15.18.04,EXIT,435.1,437.1,437.95,437.1,437.95,437.6666667,,,,,0,0,0.85,R,Normal,2.08939,1129.16637,281197.5,Algo2.11,
1212,22-03-2023,CHOLAFIN,NSECM,09.23.03,SELL,757.15,132,747.52278,765.32722,103,15.02.02,TGT,,756.55,757.7,756.25,757.5,757.15,,,,,0.3,0.2,0.95,R,Normal,1.17979,2546.511986,182904.85,Algo2.11,
1213,22-03-2023,WIPRO,NSECM,09.23.04,SELL,368.9833333,271,364.7483133,372.9683533,121,15.18.04,EXIT,366.6,368.85,369.1,368.85,369,368.9833333,,,,,0,0.1,0.15,R,Normal,1.1525,1374.049264,203008,Algo2.11,
1214,22-03-2023,L&TFH,NSECM,09.24.07,SELL,86.13333333,1161,84.64994667,87.41672,188,15.18.04,EXIT,85.75,86,86.2,86,86.2,86.13333333,,,,,0,0,0.2,R,Normal,0.99545,773.4013261,306722.05,Algo2.11,
1215,22-03-2023,VEDL,NSECM,09.25.03,SELL,285.75,350,281.1139,288.8361,212,15.18.04,EXIT,285.5,284.9,286.45,284.9,285.9,285.75,,,,,0,0.55,1,R,Normal,1.00221,1312.469758,374228.75,Algo2.11,
1216,22-03-2023,ISEC,NSECM,09.27.05,SELL,440.2333333,227,434.6788133,444.9878533,300,09.59.05,SL,,440,440.5,439.7,440.5,440.2333333,,,,,0.3,0,0.5,R,Normal,0.96178,3386.716421,542570.5,Algo2.11,
1217,23-03-2023,JINDALSTEL,NSECM,09.17.08,SELL,555.6333333,180,548.5324933,561.6341733,75,09.34.05,SL,,555.15,556,554.9,556,555.6333333,,,,,0.25,0,0.85,R,Normal,1.83,1017.284111,116780.6,Algo2.11,
1218,23-03-2023,BRITANNIA,NSECM,09.18.03,BUY,4235.433333,24,4271.0105,4214.256167,97,09.20.03,SL,,4242.65,4244.6,4230.2,4231.5,4235.433333,,,,,1.3,1.95,11.15,G,Breakout,3.4537,2452.799442,179442.15,Algo2.11,
1219,24-03-2023,IRCTC,NSECM,09.17.06,SELL,606.25,165,597.9525,612.7975,88,15.18.04,EXIT,600.8,605.2,606.95,605.2,606.6,606.25,,,,,0,0.35,1.4,R,Normal,3.14167,878.431573,129364.35,Algo2.11,
1220,24-03-2023,AUROPHARMA,NSECM,09.20.03,SELL,490.7,204,482.50044,495.99956,190,10.12.03,SL,,489.4,491.95,489.05,491.1,490.7,,,,,0.35,0.85,1.7,R,Normal,3.00303,2019.762064,347262.2,Algo2.11,
1221,27-03-2023,LUPIN,NSECM,11.58.03,SELL,670.4333333,149,662.0926533,677.6740133,80,13.56.00,TGT,,670,670.8,669.7,670.8,670.4333333,,,,,0.3,0,0.8,R,Breakout,0.5,1084.438611,137239.6,Algo2.11,
1222,27-03-2023,JUBLFOOD,NSECM,11.58.04,SELL,434.7,230,429.65524,439.39476,90,13.16.03,SL,,434.5,434.85,434.5,434.75,434.7,,,,,0,0.1,0.25,R,Normal,0.54205,818.3560695,145983.15,Algo2.11,
1223,27-03-2023,L&TFH,NSECM,11.58.04,SELL,81.33333333,1230,80.07146667,82.5452,96,15.18.04,EXIT,81.5,81.3,81.35,81.3,81.35,81.33333333,,,,,0,0,0.05,R,Normal,0.52245,788.3996249,149466.85,Algo2.11,
1224,27-03-2023,BANKNIFTY,INDEX,11.59.04,BUY,39458.21667,3,39600.27878,39328.00455,146,13.33.04,TGT,,39463.3,39465.75,39453.9,39455,39458.21667,,,,,1.1,2.45,8.3,G,Breakout,0.76747,2341.219762,308901.6,Algo2.11,
1225,27-03-2023,GLENMARK,NSECM,12.03.03,SELL,436.9833333,229,431.0139133,441.7027533,325,12.32.02,SL,,436.45,437.4,436.15,437.4,436.9833333,,,,,0.3,0,0.95,R,Breakout,0.71325,1101.518162,652439.85,Algo2.11,
1226,28-03-2023,GLENMARK,NSECM,09.20.03,SELL,438.9,228,433.25988,443.64012,227,10.47.04,SL,,438.55,439.2,438.3,439.2,438.9,,,,,0.25,0,0.65,R,Normal,2.00095,953.7215298,446676.95,Algo2.11,
1227,29-03-2023,HDFCLIFE,NSECM,09.22.03,SELL,491.8,203,485.03856,497.11144,105,15.18.04,EXIT,496.85,491.35,492.45,491,491.95,491.8,,,,,0.35,0.5,0.6,R,Normal,0.92727,3564.170526,217546.75,Algo2.11,
1228,29-03-2023,CANBK,NSECM,09.23.03,SELL,274.9333333,364,271.4640533,277.9026133,178,10.35.01,SL,,274.6,275.1,274.6,275.1,274.9333333,,,,,0,0,0.5,R,Normal,0.98846,975.3968674,342141.8,Algo2.11,
1229,29-03-2023,AUROPHARMA,NSECM,09.24.02,SELL,509.35,196,503.44902,514.85098,199,15.18.04,EXIT,510.25,509.25,509.5,509.1,509.45,509.35,,,,,0.15,0.05,0.2,R,Normal,1.61149,2738.975609,416460,Algo2.11,
1230,29-03-2023,BHARATFORG,NSECM,09.24.02,SELL,750.3333333,133,740.2297333,758.4369333,201,15.11.01,SL,,749,751,749,751,750.3333333,,,,,0,0,2,R,Breakout,1.63092,2974.586861,418600.05,Algo2.11,
1231,29-03-2023,JSWSTEEL,NSECM,09.24.04,SELL,662.2833333,151,654.2306733,669.4359933,241,11.01.04,SL,,661.85,662.6,661.7,662.55,662.2833333,,,,,0.15,0.05,0.7,R,Normal,1.45673,746.75126,456744.75,Algo2.11,
1232,29-03-2023,BANKNIFTY,INDEX,09.25.04,BUY,39713.23333,3,39876.037,39582.17966,294,10.24.01,TGT,,39710.05,39734.4,39702.65,39702.65,39713.23333,,,,,0,24.35,7.4,G,Breakout,1.10479,2321.38312,617465.2,Algo2.11,
1233,31-03-2023,ACC,NSECM,11.08.02,BUY,1645.575,61,1658.459852,1636.297906,29,11.55.02,SL,,1643.75,1647.35,1643.75,1645.6,1643.174189,1656.040243,1630.308135,1658.459852,,,,,,,,,,Algo1.1,
1234,31-03-2023,BRITANNIA,NSECM,09.45.04,SELL,4268.3375,23,4234.916417,4292.400679,57,12.28.02,TGT,,4267.15,4270,4267.15,4268.1,4273.006322,4306.463961,4239.548682,,4234.916417,,,,,,,,,Algo1.1,
1235,31-03-2023,TCS,NSECM,11.08.03,BUY,3168.7125,32,3193.523519,3150.848566,85,12.33.04,SL,,3166.95,3170,3166.95,3168.95,3163.146165,3187.9136,3138.378731,3193.523519,,,,,,,,,,Algo1.1,
1236,31-03-2023,RELIANCE,NSECM,10.12.05,BUY,2305.25,43,2323.300108,2292.253923,113,13.13.03,SL,,2304.6,2306.8,2303,2305.6,2302.25614,2320.282806,2284.229475,2323.300108,,,,,,,,,,Algo1.1,
1237,31-03-2023,HINDUNILVR,NSECM,12.04.02,SELL,2524.2,40,2504.435514,2538.43043,113,13.46.02,TGT,,2524.9,2524.9,2523.5,2524.2,2529.113905,2548.916867,2509.310943,,2504.435514,,,,,,,,,Algo1.1,
1238,31-03-2023,MUTHOOTFIN,NSECM,12.04.04,SELL,968.3625,103,957.904185,975.8924868,113,14.42.03,SL,,967.8,968.55,967.8,968.55,970.8131164,981.297898,960.3283347,,957.904185,,,,,,,,,Algo1.1,
1239,31-03-2023,M&M,NSECM,12.04.02,SELL,1148.8125,87,1139.817298,1155.289045,169,15.04.02,SL,,1148.9,1148.95,1148.4,1148.95,1151.117751,1160.131003,1142.104499,,1139.817298,,,,,,,,,Algo1.1,
1240,31-03-2023,ASIANPAINT,NSECM,13.00.02,BUY,2767.7,36,2789.371091,2752.096814,169,15.18.03,EXIT,2762.2,2768.75,2769,2767,2767.4,2762.18763,2783.815559,2740.5597,2789.371091,,,,,,,,,,Algo1.1,
1241,31-03-2023,BATAINDIA,NSECM,11.09.02,BUY,1422.125,70,1433.260239,1414.107628,169,15.18.03,EXIT,1417.2,1422.3,1422.8,1421.9,1421.9,1419.224041,1430.336566,1408.111517,1433.260239,,,,,,,,,,Algo1.1,
1242,31-03-2023,SUNPHARMA,NSECM,13.56.03,BUY,988.8625,101,999.542215,981.1731052,197,15.18.04,EXIT,981.7,989.05,989.25,988.7,988.75,986.5626928,997.2175698,975.9078157,999.542215,,,,,,,,,,Algo1.1,
1243,31-03-2023,TITAN,NSECM,10.40.06,SELL,2515,40,2495.30755,2529.178564,225,15.18.04,EXIT,2513.1,2516.6,2516.75,2514.25,2514.5,2517.094118,2536.802965,2497.385271,,2495.30755,,,,,,,,,Algo1.1,
1244,31-03-2023,TECHM,NSECM,12.32.05,BUY,1100.0125,91,1108.625598,1093.81107,281,15.18.05,EXIT,1101.5,1099.3,1100.5,1098.95,1100.3,1098.271658,1106.871125,1089.672191,1108.625598,,,,,,,,,,Algo1.1,
1245,03-04-2023,M&M,NSECM,10.40.02,BUY,1171.925,85,1181.101173,1165.318156,57,11.16.02,SL,,1172,1172.6,1171.6,1171.75,1169.613529,1178.771603,1160.455455,1181.101173,,,,,,,,,,Algo1.1,
1246,03-04-2023,ASIANPAINT,NSECM,10.40.02,BUY,2745.625,36,2767.123244,2730.146265,57,13.06.02,SL,,2746,2746,2745,2745.75,2743.28549,2764.765416,2721.805565,2767.123244,,,,,,,,,,Algo1.1,
1247,03-04-2023,BATAINDIA,NSECM,11.08.02,BUY,1426.6625,70,1437.833267,1418.619547,57,13.08.02,SL,,1426.1,1426.9,1425.95,1426.9,1424.724631,1435.880225,1413.569037,1437.833267,,,,,,,,,,Algo1.1,
1248,03-04-2023,AXISBANK,NSECM,11.36.03,SELL,858.2125,117,848.943805,864.8859604,57,14.05.03,SL,,858.55,858.55,858,858.15,860.201773,869.4919522,850.9115939,,848.943805,,,,,,,,,Algo1.1,
1249,03-04-2023,HINDUNILVR,NSECM,10.40.02,SELL,2526.0625,40,2506.283431,2540.30343,85,14.45.02,TGT,,2526.15,2526.15,2526,2526.05,2528.150588,2547.946007,2508.355169,,2506.283431,,,,,,,,,Algo1.1,
1250,03-04-2023,BHARATFORG,NSECM,10.12.02,SELL,774.1,129,765.73972,780.1194016,85,15.18.02,EXIT,771.25,773.65,774.25,773.65,774.25,776.275731,784.6595089,767.8919531,,765.73972,,,,,,,,,Algo1.1,
1251,03-04-2023,BRITANNIA,NSECM,11.08.02,BUY,4309.5125,23,4343.255983,4285.217192,85,15.18.02,EXIT,4328.55,4310,4310,4308.65,4309.7,4304.35295,4338.056033,4270.649866,4343.255983,,,,,,,,,,Algo1.1,
1252,03-04-2023,HDFC,NSECM,10.12.02,BUY,2624.525,38,2645.075031,2609.728978,85,15.18.02,EXIT,2634.1,2623.5,2625.5,2623.5,2624.55,2620.369591,2640.887085,2599.852097,2645.075031,,,,,,,,,,Algo1.1,
1253,03-04-2023,INFY,NSECM,11.08.02,SELL,1414.3375,71,1403.263237,1422.310969,113,15.18.02,EXIT,1411.25,1414.2,1414.5,1414.05,1414.4,1416.632891,1427.725126,1405.540655,,1403.263237,,,,,,,,,Algo1.1,
1254,03-04-2023,RELIANCE,NSECM,12.04.04,BUY,2327.4,43,2345.623542,2314.27905,113,15.18.03,EXIT,2333.3,2326.75,2328,2326.1,2327.75,2323.709369,2341.904013,2305.514724,2345.623542,,,,,,,,,,Algo1.1,
1255,03-04-2023,SUNPHARMA,NSECM,10.12.02,SELL,979.8,102,969.21816,987.4189248,113,15.18.03,EXIT,978.65,979.7,980,979.5,979.85,981.9707602,992.5760444,971.365476,,969.21816,,,,,,,,,Algo1.1,
1256,03-04-2023,TITAN,NSECM,10.12.02,SELL,2531.475,40,2511.653551,2545.746443,141,15.18.03,EXIT,2537.9,2531.35,2532.2,2531.1,2531.3,2533.460526,2553.297522,2513.62353,,2511.653551,,,,,,,,,Algo1.1,
1257,03-04-2023,BHARTIARTL,NSECM,13.00.03,BUY,759.575,132,767.77841,753.6685448,169,15.18.04,EXIT,761,760,760.1,759.2,759.5,757.4617778,765.642365,749.2811906,767.77841,,,,,,,,,,Algo1.1,
1258,03-04-2023,TCS,NSECM,10.40.06,SELL,3182.0375,31,3157.122146,3199.976555,197,15.18.05,EXIT,3198.7,3180.1,3182.85,3180,3182.65,3187.564314,3212.522942,3162.605685,,3157.122146,,,,,,,,,Algo1.1,
1259,03-04-2023,ICICIGI,NSECM,14.25.03,BUY,1077.7375,93,1086.176185,1071.661647,225,15.18.05,EXIT,1080,1078.4,1078.4,1077.25,1077.65,1075.592341,1084.014229,1067.170453,1086.176185,,,,,,,,,,Algo1.1,
1260,03-04-2023,MUTHOOTFIN,NSECM,12.32.03,SELL,982.85,102,972.23522,990.4926416,309,15.18.05,EXIT,981.2,983.1,983.75,982.55,982.55,984.6641286,995.2985012,974.029756,,972.23522,,,,,,,,,Algo1.1,
1261,05-04-2023,BATAINDIA,NSECM,14.24.02,SELL,1433.1875,70,1421.965642,1441.267238,169,15.18.02,EXIT,1432.45,1433.4,1433.45,1432.6,1433.35,1435.515049,1446.755131,1424.274966,,1421.965642,,,,,,,,,Algo1.1,
1262,05-04-2023,INFY,NSECM,12.32.02,BUY,1421.9,70,1433.033477,1413.883897,197,15.18.02,EXIT,1423.9,1422.3,1422.3,1421.7,1421.8,1419.473096,1430.587571,1408.358622,1433.033477,,,,,,,,,,Algo1.1,
1263,05-04-2023,TECHM,NSECM,12.04.03,SELL,1106.775,90,1098.108952,1113.014555,197,15.18.03,EXIT,1104.1,1107.7,1107.7,1106.3,1106.55,1108.607988,1117.288389,1099.927588,,1098.108952,,,,,,,,,Algo1.1,
1264,05-04-2023,MUTHOOTFIN,NSECM,12.32.03,BUY,987.225,101,997.88703,979.5483384,309,15.18.03,EXIT,989.8,987,987.35,986.85,987.35,984.8796108,995.5163106,974.242911,997.88703,,,,,,,,,,Algo1.1,
1265,06-04-2023,ACC,NSECM,11.08.03,BUY,1699.8625,59,1713.172423,1690.279355,113,12.38.03,SL,,1701.25,1701.25,1698.5,1699.85,1697.189971,1710.478968,1683.900973,1713.172423,,,,,,,,,,Algo1.1,
1266,31-03-2023,HINDUNILVR,NSECM,09.43.04,BUY,2548.2,39,2568.2,2533.8,113,10.04.04,SL,,2547.95,2549,2547,2531.55,2545.097619,2565.025733,2525.169505,2781.6108,,,,,,,,,,Algo1.11,
1267,31-03-2023,RELIANCE,NSECM,10.11.06,BUY,2304.5,43,2286.5,2317.5,225,12.11.02,TGT,,2305,2305.65,2303,2317.1,2308.788095,2326.865906,2290.710284,2568.152406,,,,,,,,,,Algo1.11,
1268,31-03-2023,ICICIGI,NSECM,10.39.06,SELL,1082.9,92,1091.4,1076.8,28,12.17.05,SL,,1081.9,1083.25,1081.85,1075.65,1081.157738,1089.623203,1072.692273,,2498.680928,,,,,,,,,Algo1.11,
1269,31-03-2023,BATAINDIA,NSECM,11.21.02,SELL,1425.1,70,1436.3,1417.1,28,12.18.02,SL,,1424.7,1425.25,1424.6,1417,1422.697024,1433.836742,1411.557306,,3142.996126,,,,,,,,,Algo1.11,
1270,31-03-2023,TCS,NSECM,09.43.06,SELL,3167.8,32,3143,3185.7,28,12.24.04,TGT,,3169.3,3170.1,3167,3187.45,3170.266667,3195.089855,3145.443479,,4237.061985,,,,,,,,,Algo1.11,
1271,31-03-2023,BRITANNIA,NSECM,12.17.02,BUY,4267.9,23,4234.5,4292,56,12.28.02,SL,,4267.75,4268.2,4267.75,4293.85,4270.064881,4303.499489,4236.630273,1656.670954,,,,,,,,,,Algo1.11,
1272,31-03-2023,INFY,NSECM,11.07.02,SELL,1403.5,71,1414.5,1395.6,56,12.30.02,SL,,1402.4,1404.1,1402.35,1414.8,1401.483929,1412.457548,1390.510309,,2586.785624,,,,,,,,,Algo1.11,
1273,31-03-2023,ACC,NSECM,10.11.04,SELL,1643.8,61,1656.7,1634.5,56,13.03.02,TGT,,1643.3,1644.3,1643.25,1656.65,1640.705952,1653.55268,1627.859225,,2286.455765,,,,,,,,,Algo1.11,
1274,31-03-2023,HDFC,NSECM,10.11.05,SELL,2607.2,38,2586.8,2621.9,84,14.12.02,TGT,,2607.25,2608.05,2606.75,2622,2609.957738,2630.393707,2589.521769,,1139.904113,,,,,,,,,Algo1.11,
1275,31-03-2023,TITAN,NSECM,11.49.03,BUY,2501.6,40,2482,2515.7,84,14.15.03,EXIT,2514.4,2503.2,2503.2,2501,2517.15,2505.082738,2524.697536,2485.46794,1091.379107,,,,,,,,,,Algo1.11,
1276,31-03-2023,M&M,NSECM,10.39.05,BUY,1148.9,87,1139.9,1155.4,112,15.04.02,TGT,,1148.5,1149.2,1148.5,1156.7,1150.969048,1159.981135,1141.95696,1414.489405,,,,,,,,,,Algo1.11,
1277,31-03-2023,SUNPHARMA,NSECM,12.45.02,BUY,990.4,101,1001.1,982.7,112,15.07.02,TGT,,990.25,990.85,989.75,984.2,988.4297619,999.1048033,977.7547205,1433.13426,,,,,,,,,,Algo1.11,
1278,31-03-2023,ASIANPAINT,NSECM,11.49.02,BUY,2765,36,2786.6,2749.4,112,15.19.04,EXIT,2763,2765.3,2765.9,2764.15,2763,2761.731548,2783.355906,2740.10719,1001.09632,,,,,,,,,,Algo1.11,
1279,03-04-2023,ASIANPAINT,NSECM,09.43.02,BUY,2732.1,37,2710.7,2747.5,196,09.48.03,SL,,2729.45,2733.45,2729,2747.55,2735.567857,2756.987353,2714.148361,981.9922,,,,,,,,,,Algo1.11,
1280,03-04-2023,ACC,NSECM,09.43.02,BUY,1663.2,60,1676.2,1653.8,28,09.58.02,SL,,1661.55,1664.05,1660.55,1676.75,1661.914881,1674.927674,1648.902087,1676.222856,,,,,,,,,,Algo1.11,
1281,03-04-2023,ICICIGI,NSECM,10.11.04,SELL,1071.9,93,1080.3,1065.9,28,10.22.04,SL,,1070.45,1072.6,1070.35,1080.45,1070.283929,1078.664252,1061.903605,,1410.270438,,,,,,,,,Algo1.11,
1282,03-04-2023,TITAN,NSECM,09.43.03,SELL,2529.4,40,2509.6,2543.7,28,13.06.03,SL,,2529.1,2531,2527.55,2543.15,2532.42619,2552.255088,2512.597293,,2710.707657,,,,,,,,,Algo1.11,
1283,03-04-2023,BATAINDIA,NSECM,09.43.02,SELL,1421.4,70,1410.3,1429.4,28,13.19.02,TGT,,1421,1421.8,1420.05,1429.45,1423.835714,1434.984348,1412.687081,,766.92676,,,,,,,,,Algo1.11,
1285,03-04-2023,AXISBANK,NSECM,09.43.03,SELL,860.1,116,850.8,866.8,28,14.39.03,SL,,859.6,860.55,859.35,866,862.3517857,871.665185,853.0383864,,2306.79525,,,,,,,,,Algo1.11,
1286,03-04-2023,HINDUNILVR,NSECM,14.23.03,SELL,2533.2,39,2553,2518.9,28,15.19.02,EXIT,2536.1,2533.9,2533.9,2532.35,2536.1,2529.423214,2549.228598,2509.617831,,969.9106,,,,,,,,,Algo1.11,
1287,03-04-2023,SUNPHARMA,NSECM,09.43.02,SELL,980.5,102,969.9,988.1,28,15.19.03,EXIT,978.95,980,980.95,979.9,978.95,982.7071429,993.32038,972.0939057,,2509.594798,,,,,,,,,Algo1.11,
1288,03-04-2023,TCS,NSECM,12.31.03,BUY,3181.8,31,3156.9,3199.7,56,15.19.05,EXIT,3199.7,3182.1,3182.25,3181.1,3199.7,3184.972619,3209.910955,3160.034283,1080.292977,,,,,,,,,,Algo1.11,
1289,03-04-2023,BRITANNIA,NSECM,11.35.02,BUY,4309.4,23,4343.1,4285.1,140,15.19.02,EXIT,4326.95,4310.05,4310.05,4307.5,4326.95,4306.943452,4340.66682,4273.220085,4343.142602,,,,,,,,,,Algo1.11,
1290,03-04-2023,BHARATFORG,NSECM,09.43.02,SELL,775.3,129,766.9,781.3,140,15.19.02,EXIT,771.25,775.2,775.45,775,771.25,777.5083333,785.9054233,769.1112433,,2594.722984,,,,,,,,,Algo1.11,
1291,03-04-2023,RELIANCE,NSECM,09.43.02,SELL,2325,43,2306.8,2338.1,196,15.19.03,EXIT,2332,2323.2,2326,2323,2332,2328.995833,2347.231871,2310.759796,,3156.886506,,,,,,,,,Algo1.11,
1292,05-04-2023,ACC,NSECM,09.43.02,BUY,1703.3,59,1716.6,1693.7,308,09.57.02,SL,,1701.15,1704.9,1700.1,1695,1700.75,1714.066873,1687.433128,2553.034956,,,,,,,,,,Algo1.11,
1293,05-04-2023,INFY,NSECM,09.43.02,BUY,1413.5,71,1424.6,1405.5,28,10.38.02,TGT,,1412.9,1413.8,1412.75,1424.15,1411.433929,1422.485456,1400.382401,1716.636839,,,,,,,,,,Algo1.11,
1294,05-04-2023,TVSMOTOR,NSECM,11.07.04,BUY,1085.1,92,1076.6,1091.2,28,11.49.03,SL,,1085.5,1085.9,1084.7,1091.4,1087,1095.51121,1078.48879,4368.539918,,,,,,,,,,Algo1.11,
1295,05-04-2023,TCS,NSECM,11.07.05,BUY,3237.2,31,3211.9,3255.5,28,12.08.04,SL,,3237.95,3238,3236.9,3255.95,3240.207143,3265.577965,3214.836321,796.71256,,,,,,,,,,Algo1.11,
1296,05-04-2023,CHOLAFIN,NSECM,09.43.02,BUY,788.2,127,796.7,782.1,28,12.34.02,SL,,788.35,788.75,788,782.55,785.9172619,794.4051683,777.4293555,2552.228692,,,,,,,,,,Algo1.11,
1297,05-04-2023,HDFC,NSECM,11.07.03,BUY,2683.6,37,2662.6,2698.7,28,13.30.02,TGT,,2683,2684,2683,2698.9,2686.632738,2707.669072,2665.596404,1424.567705,,,,,,,,,,Algo1.11,
1300,05-04-2023,TITAN,NSECM,10.11.03,SELL,2576.1,39,2596.3,2561.6,112,15.19.05,EXIT,2573.05,2574.25,2577.95,2574.25,2573.05,2571.92381,2592.061973,2551.785646,,2662.587412,,,,,,,,,Algo1.11,
1301,05-04-2023,M&M,NSECM,14.23.02,SELL,1160.7,86,1151.6,1167.2,112,15.19.04,EXIT,1154.8,1161.05,1161.35,1160.5,1154.8,1162.645833,1171.74935,1153.542316,,1076.603667,,,,,,,,,Algo1.11,
1302,05-04-2023,SUNPHARMA,NSECM,13.27.02,SELL,992.4,101,1003.1,984.7,112,15.19.05,EXIT,997.6,992.8,992.85,991.85,997.6,990.0827381,1000.775632,979.3898445,,3211.852724,,,,,,,,,Algo1.11,
1303,05-04-2023,HCLTECH,NSECM,12.59.03,SELL,1105.6,90,1114.3,1099.4,112,15.19.05,EXIT,1111.25,1105.65,1105.75,1105.3,1111.25,1103.682738,1112.324574,1095.040902,,969.9106,,,,,,,,,Algo1.11,
1304,06-04-2023,SUNPHARMA,NSECM,09.43.04,BUY,996.8,100,986,1004.6,168,11.06.04,SL,,997.7,997.7,996.5,1004.95,998.6744048,1009.460088,987.8887212,2334.13428,,,,,,,,,,Algo1.11,
1305,06-04-2023,ACC,NSECM,14.23.03,SELL,1709.8,58,1723.2,1700.2,168,15.19.03,EXIT,1710.45,1709.9,1710,1709,1710.45,1707.825,1721.19727,1694.45273,,1090.593264,,,,,,,,,Algo1.11,
1306,06-04-2023,BATAINDIA,NSECM,13.02.03,BUY,1411,71,1400,1419,224,15.19.03,EXIT,1403.85,1411.45,1411.45,1410.35,1403.85,1413.625595,1424.694284,1402.556907,1114.256848,,,,,,,,,,Algo1.11,
1307,31-03-2023,CANBK,NSECM,09.21.05,SELL,283.8666667,352,280.1009067,286.9324267,269,15.18.04,EXIT,284.1,283.6,284.1,283.4,284.1,283.8666667,,,,,0.2,0,0.5,R,Normal,1.71941,910.092177,269637.85,Algo2.11,
1308,03-04-2023,ISEC,NSECM,09.16.05,SELL,431.15,232,424.94358,435.80642,23,09.23.04,SL,,430.3,431.85,430.3,431.3,431.15,,,,,0,0.55,1,R,Normal,2.08889,1130.205534,26824.75,Algo2.11,
1309,03-04-2023,TVSMOTOR,NSECM,09.22.02,SELL,1091.616667,92,1082.358583,1097.07475,325,12.41.00,TGT,,1089.55,1092.95,1089.15,1092.75,1091.616667,,,,,0.4,0.2,3.2,R,Breakout,1.34853,1110.969426,668172.45,Algo2.11,
1310,05-04-2023,AUROPHARMA,NSECM,09.20.03,SELL,520.8333333,192,513.9583333,526.4583333,198,15.18.04,EXIT,522,520.2,521.25,520,521.25,520.8333333,,,,,0.2,0,1.05,R,Normal,2.65309,2754.895766,425920.45,Algo2.11,
1311,06-04-2023,VEDL,NSECM,09.16.03,SELL,267.1833333,374,262.0977533,270.0689133,17,09.40.00,SL,,266.45,268.2,266,267.35,267.1833333,,,,,0.45,0.85,0.9,R,Normal,3.81429,996.1264402,22651.9,Algo2.11,
1312,06-04-2023,DABUR,NSECM,09.17.03,SELL,547.5,183,540.287,553.413,58,09.57.00,TGT,,547,548.05,546.75,547.7,547.5,,,,,0.25,0.35,0.7,R,Normal,4.4875,3634.661631,119652.5,Algo2.11,
1313,06-04-2023,HDFCLIFE,NSECM,09.22.03,SELL,508.7666667,197,501.6719867,514.2613467,299,11.41.00,TGT,,507.75,509.35,507.75,509.2,508.7666667,,,,,0,0.15,1.45,R,Normal,1.72765,2933.820368,642147.1,Algo2.11,
1314,06-04-2023,TVSMOTOR,NSECM,09.22.04,SELL,1089.766667,92,1082.267833,1095.2155,324,09.56.02,TGT,,1089,1090.45,1088.4,1090.45,1089.766667,,,,,0.6,0,1.45,R,Normal,1.74013,1119.795911,672102.1,Algo2.11,
1315,10-04-2023,HINDALCO,NSECM,09.18.02,SELL,406.7666667,246,401.2735867,411.1597467,111,12.24.03,SL,,406.25,407.2,406.1,407,406.7666667,,,,,0.15,0.2,0.75,R,Normal,1.98367,4343.54386,231160.8,Algo2.11,
1316,10-04-2023,VEDL,NSECM,09.19.03,SELL,270.0333333,370,266.5669733,272.9496933,167,15.18.04,EXIT,270,269.85,270.25,269.7,270.15,270.0333333,,,,,0.15,0.1,0.3,R,Normal,1.66883,4384.88678,345303.85,Algo2.11,
1317,10-04-2023,COALINDIA,NSECM,09.19.04,SELL,221.55,451,218.55726,223.94274,191,09.27.01,SL,,221.4,221.75,221.15,221.75,221.55,,,,,0.25,0,0.35,R,Normal,1.57105,893.4923723,365456.1,Algo2.11,
1318,10-04-2023,JUBLFOOD,NSECM,09.20.03,SELL,432.6833333,231,427.3603533,437.3563133,233,10.28.03,SL,,432.3,432.95,432.3,432.8,432.6833333,,,,,0,0.15,0.5,R,Normal,1.45792,816.8213743,465655.6,Algo2.11,
1319,10-04-2023,BRITANNIA,NSECM,09.22.02,BUY,4264.85,23,4295.92425,4243.52575,300,09.35.02,SL,,4270,4270,4260.25,4264.3,4264.85,,,,,4.05,0,5.7,G,Breakout,2.0478,3246.134787,651257.25,Algo2.11,
1323,10-04-2023,ACC,NSECM,09.43.02,BUY,1726.9,58,1740.4,1717.2,28,11.13.08,TGT,,1727,1728,1726.45,1740.5,1723.553571,1737.048996,1710.058147,1740.421627,,,,,,,,,,Algo1.11,
1324,10-04-2023,BATAINDIA,NSECM,09.43.02,SELL,1403.6,71,1392.6,1411.5,28,11.30.02,TGT,,1404.2,1404.2,1402.5,1410.55,1406.148214,1417.158355,1395.138074,,1392.609812,,,,,,,,,Algo1.11,
1325,10-04-2023,CHOLAFIN,NSECM,11.35.02,SELL,839.8,119,830.7,846.3,140,13.39.02,SL,,839.95,840.35,839.2,831.55,841.9732143,851.066525,832.8799036,,830.73016,,,,,,,,,Algo1.11,
